Total number of words is: 64017
likes      6    0,009373%
lives      6    0,009373%
loose      6    0,009373%
loudly     6    0,009373%
lower      6    0,009373%
lying      6    0,009373%
meaning    6    0,009373%
memory     6    0,009373%
mineral    6    0,009373%
mistaken   6    0,009373%
murderer   6    0,009373%
mustache   6    0,009373%
mute       6    0,009373%
nation     6    0,009373%
news       6    0,009373%
noble      6    0,009373%
notice     6    0,009373%
occasional 6    0,009373%
occupied   6    0,009373%
odd        6    0,009373%
pain       6    0,009373%
pair       6    0,009373%
particular 6    0,009373%
passions   6    0,009373%
personality 6    0,009373%
pistols    6    0,009373%
predestination 6    0,009373%
pressed    6    0,009373%
pressing   6    0,009373%
pretending 6    0,009373%
purpose    6    0,009373%
raising    6    0,009373%
ranks      6    0,009373%
real       6    0,009373%
region     6    0,009373%
resisted   6    0,009373%
restless   6    0,009373%
roar       6    0,009373%
rocks      6    0,009373%
round      6    0,009373%
sheer      6    0,009373%
showing    6    0,009373%
slang      6    0,009373%
slave      6    0,009373%
slope      6    0,009373%
sound      6    0,009373%
spiritual  6    0,009373%
splendid   6    0,009373%
stage      6    0,009373%
stars      6    0,009373%
storm      6    0,009373%
stuck      6    0,009373%
sunk       6    0,009373%
supple     6    0,009373%
suppose    6    0,009373%
suspect    6    0,009373%
tales      6    0,009373%
thank      6    0,009373%
tonight    6    0,009373%
travel     6    0,009373%
twisted    6    0,009373%
view       6    0,009373%
voices     6    0,009373%
watch      6    0,009373%
waters     6    0,009373%
wear       6    0,009373%
wide       6    0,009373%
wished     6    0,009373%
witnessed  6    0,009373%
wonder     6    0,009373%
worth      6    0,009373%
www        6    0,009373%
yes        6    0,009373%
1857       5    0,007810%
1920       5    0,007810%
1957       5    0,007810%
1994       5    0,007810%
233        5    0,007810%
29         5    0,007810%
5          5    0,007810%
6          5    0,007810%
About      5    0,007810%
Aha        5    0,007810%
Although   5    0,007810%
Armenia    5    0,007810%
Asiatic    5    0,007810%
Australian 5    0,007810%
Can        5    0,007810%
December   5    0,007810%
Fatalist   5    0,007810%
Fitzroy    5    0,007810%
Germans    5    0,007810%
Gud        5    0,007810%
Has        5    0,007810%
Indians    5    0,007810%
Inguish    5    0,007810%
Internet   5    0,007810%
Kazbek     5    0,007810%
Khrushchev 5    0,007810%
Lezgians   5    0,007810%
Maclean    5    0,007810%
Mountain   5    0,007810%
Mountains  5    0,007810%
Native     5    0,007810%
Nothing    5    0,007810%
Ossetians  5    0,007810%
Persian    5    0,007810%
Please     5    0,007810%
Poor       5    0,007810%
Preface    5    0,007810%
Really     5    0,007810%
Several    5    0,007810%
Stalin     5    0,007810%
Thank      5    0,007810%
Tiflis     5    0,007810%
Time       5    0,007810%
Turkish    5    0,007810%
Undina     5    0,007810%
VLCaucasus 5    0,007810%
Valley     5    0,007810%
Very       5    0,007810%
WWWVLAsian 5    0,007810%
War        5    0,007810%
Were       5    0,007810%
World      5    0,007810%
abreks     5    0,007810%
advance    5    0,007810%
advise     5    0,007810%
affair     5    0,007810%
alarm      5    0,007810%
alive      5    0,007810%
anger      5    0,007810%
announced  5    0,007810%
anu        5    0,007810%
apologize  5    0,007810%
approached 5    0,007810%
argument   5    0,007810%
assume     5    0,007810%
assured    5    0,007810%
attempts   5    0,007810%
au         5    0,007810%
balcony    5    0,007810%
baths      5    0,007810%
becomes    5    0,007810%
believes   5    0,007810%
beloved    5    0,007810%
belt       5    0,007810%
beneath    5    0,007810%
billows    5    0,007810%
bitter     5    0,007810%
bother     5    0,007810%
brave      5    0,007810%
break      5    0,007810%
brink      5    0,007810%
broad      5    0,007810%
brow       5    0,007810%
bundle     5    0,007810%
capable    5    0,007810%
carrying   5    0,007810%
clothes    5    0,007810%
coachman   5    0,007810%
coin       5    0,007810%
collaboration 5    0,007810%
colonization 5    0,007810%
common     5    0,007810%
conditions 5    0,007810%
contains   5    0,007810%
coombs     5    0,007810%
countries  5    0,007810%
country    5    0,007810%
couple     5    0,007810%
court      5    0,007810%
crack      5    0,007810%
cry        5    0,007810%
cure       5    0,007810%
dagger     5    0,007810%
dandy      5    0,007810%
defeated   5    0,007810%
deliberately 5    0,007810%
destroyed  5    0,007810%
dialect    5    0,007810%
disappeared 5    0,007810%
dog        5    0,007810%
drawing    5    0,007810%
drawn      5    0,007810%
drivers    5    0,007810%
eastern    5    0,007810%
effect     5    0,007810%
effective  5    0,007810%
emotion    5    0,007810%
ending     5    0,007810%
enemy      5    0,007810%
exclaimed  5    0,007810%
expected   5    0,007810%
eyed       5    0,007810%
faces      5    0,007810%
facing     5    0,007810%
familiar   5    0,007810%
fantastic  5    0,007810%
fat        5    0,007810%
fatigue    5    0,007810%
feelings   5    0,007810%
fiction    5    0,007810%
finest     5    0,007810%
fingers    5    0,007810%
fist       5    0,007810%
flows      5    0,007810%
foolish    5    0,007810%
foreign    5    0,007810%
forest     5    0,007810%
forgot     5    0,007810%
free       5    0,007810%
fury       5    0,007810%
gallery    5    0,007810%
garden     5    0,007810%
gathered   5    0,007810%
general    5    0,007810%
gifts      5    0,007810%
grabbed    5    0,007810%
grass      5    0,007810%
greatly    5    0,007810%
grief      5    0,007810%
gripped    5    0,007810%
group      5    0,007810%
grow       5    0,007810%
hall       5    0,007810%
handed     5    0,007810%
haughty    5    0,007810%
hell       5    0,007810%
hung       5    0,007810%
hurried    5    0,007810%
inside     5    0,007810%
intentions 5    0,007810%
interpretation 5    0,007810%
invaded    5    0,007810%
jacket     5    0,007810%
jealous    5    0,007810%
join       5    0,007810%
judgment   5    0,007810%
lie        5    0,007810%
links      5    0,007810%
list       5    0,007810%
listened   5    0,007810%
living     5    0,007810%
locked     5    0,007810%
material   5    0,007810%
mediaport  5    0,007810%
meeting    5    0,007810%
memories   5    0,007810%
mention    5    0,007810%
mentioned  5    0,007810%
mermaid    5    0,007810%
mid        5    0,007810%
mostly     5    0,007810%
music      5    0,007810%
mysterious 5    0,007810%
names      5    0,007810%
necessary  5    0,007810%
needed     5    0,007810%
nerves     5    0,007810%
non        5    0,007810%
notebook   5    0,007810%
oblast     5    0,007810%
occasion   5    0,007810%
ordered    5    0,007810%
org        5    0,007810%
osseet     5    0,007810%
osset      5    0,007810%
otherwise  5    0,007810%
ought      5    0,007810%
pace       5    0,007810%
pacification 5    0,007810%
pacing     5    0,007810%
parting    5    0,007810%
paused     5    0,007810%
peace      5    0,007810%
peaks      5    0,007810%
phrases    5    0,007810%
piece      5    0,007810%
placed     5    0,007810%
played     5    0,007810%
plot       5    0,007810%
poem       5    0,007810%
portrait   5    0,007810%
power      5    0,007810%
previous   5    0,007810%
prince     5    0,007810%
promise    5    0,007810%
pronounced 5    0,007810%
province   5    0,007810%
question   5    0,007810%
quiet      5    0,007810%
range      5    0,007810%
ravine     5    0,007810%
rays       5    0,007810%
reach      5    0,007810%
reaching   5    0,007810%
realize    5    0,007810%
reasons    5    0,007810%
recently   5    0,007810%
recognized 5    0,007810%
reference  5    0,007810%
remark     5    0,007810%
repeated   5    0,007810%
reproach   5    0,007810%
reputation 5    0,007810%
resources  5    0,007810%
respectable 5    0,007810%
resting    5    0,007810%
result     5    0,007810%
revealing  5    0,007810%
rewarded   5    0,007810%
rich       5    0,007810%
risk       5    0,007810%
rock       5    0,007810%
ruffians   5    0,007810%
rules      5    0,007810%
sacrifice  5    0,007810%
satisfied  5    0,007810%
saved      5    0,007810%
searching  5    0,007810%
seconds    5    0,007810%
sensation  5    0,007810%
sentimental 5    0,007810%
serve      5    0,007810%
sharp      5    0,007810%
show       5    0,007810%
shutter    5    0,007810%
sighed     5    0,007810%
silk       5    0,007810%
sleeve     5    0,007810%
social     5    0,007810%
somehow    5    0,007810%
sorrow     5    0,007810%
sought     5    0,007810%
souls      5    0,007810%
southern   5    0,007810%
speaking   5    0,007810%
spectacle  5    0,007810%
spirited   5    0,007810%
spoken     5    0,007810%
springs    5    0,007810%
steep      5    0,007810%
step       5    0,007810%
steppes    5    0,007810%
stones     5    0,007810%
stories    5    0,007810%
storms     5    0,007810%
stove      5    0,007810%
street     5    0,007810%
striking   5    0,007810%
stumbled   5    0,007810%
subdue     5    0,007810%
suffering  5    0,007810%
summits    5    0,007810%
surprised  5    0,007810%
swear      5    0,007810%
tactics    5    0,007810%
talked     5    0,007810%
tellers    5    0,007810%
tells      5    0,007810%
terms      5    0,007810%
territory  5    0,007810%
test       5    0,007810%
thinks     5    0,007810%
throats    5    0,007810%
throw      5    0,007810%
thrown     5    0,007810%
tied       5    0,007810%
tip        5    0,007810%
touched    5    0,007810%
translation 5    0,007810%
trees      5    0,007810%
triumph    5    0,007810%
troops     5    0,007810%
type       5    0,007810%
unable     5    0,007810%
unbearable 5    0,007810%
unclean    5    0,007810%
unconventional 5    0,007810%
understood 5    0,007810%
united     5    0,007810%
unusual    5    0,007810%
utter      5    0,007810%
various    5    0,007810%
vices      5    0,007810%
warm       5    0,007810%
watched    5    0,007810%
weapons    5    0,007810%
wears      5    0,007810%
web        5    0,007810%
week       5    0,007810%
wheels     5    0,007810%
woods      5    0,007810%
worked     5    0,007810%
worried    5    0,007810%
write      5    0,007810%
writing    5    0,007810%
wrote      5    0,007810%
yellow     5    0,007810%
000        4    0,006248%
14         4    0,006248%
16         4    0,006248%
18         4    0,006248%
35         4    0,006248%
8          4    0,006248%
Again      4    0,006248%
Aragva     4    0,006248%
Author     4    0,006248%
Bad        4    0,006248%
Believe    4    0,006248%
Byron      4    0,006248%
Chatsky    4    0,006248%
Cherkes    4    0,006248%
Christian  4    0,006248%
Come       4    0,006248%
Could      4    0,006248%
Dostoeyevsky 4    0,006248%
Each       4    0,006248%
Ever       4    0,006248%
Farewell   4    0,006248%
From       4    0,006248%
Georgian   4    0,006248%
Goodbye    4    0,006248%
Kabardian  4    0,006248%
Koishaur   4    0,006248%
Ligovskoys 4    0,006248%
Mr         4    0,006248%
Muslim     4    0,006248%
Onegin     4    0,006248%
Persia     4    0,006248%
Podkumok   4    0,006248%
Someone    4    0,006248%
Soon       4    0,006248%
Such       4    0,006248%
Thus       4    0,006248%
Tomorrow   4    0,006248%
True       4    0,006248%
Turgenev   4    0,006248%
Wait       4    0,006248%
Will       4    0,006248%
Would      4    0,006248%
Yermolov   4    0,006248%
acquaintance 4    0,006248%
act        4    0,006248%
action     4    0,006248%
actions    4    0,006248%
agitation  4    0,006248%
agreed     4    0,006248%
aimed      4    0,006248%
alarmed    4    0,006248%
amuse      4    0,006248%
ancient    4    0,006248%
anxiety    4    0,006248%
apartment  4    0,006248%
ashamed    4    0,006248%
assumed    4    0,006248%
attracted  4    0,006248%
awaited    4    0,006248%
awakened   4    0,006248%
bargain    4    0,006248%
beat       4    0,006248%
begins     4    0,006248%
behavior   4    0,006248%
blame      4    0,006248%
blizzard   4    0,006248%
blow       4    0,006248%
blows      4    0,006248%
body       4    0,006248%
